Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Price_per_unit_wt,Visibility_Ratio,Is_Low_Fat,MRP_bin
NCI43,19.85,Low Fat,0.026115595,Household,49.0376,OUT017,2007,Unknown,Tier 2,Supermarket Type1,143.8128,18,2.4704080604534,0.36912892293029675,1,"(31.288999999999998, 52.796]"
NCY53,20.0,Low Fat,0.05848134,Health and Hygiene,113.3544,OUT046,1997,Small,Tier 1,Supermarket Type1,2572.6512,28,5.66772,0.8266001232489815,1,"(102.133, 118.765]"
FDC33,8.96,Regular,0.068880971,Fruits and Vegetables,195.3768,OUT013,1987,High,Tier 3,Supermarket Type1,2759.0752,38,21.805446428571425,0.9735929292678573,0,"(194.486, 231.2]"
NCK29,5.615,Low Fat,0.125964559,Health and Hygiene,124.773,OUT049,1999,Medium,Tier 1,Supermarket Type1,2956.152,26,22.221371326803204,1.7804366314862758,1,"(118.765, 143.013]"
FDS50,17.0,Low Fat,0.055746931,Dairy,220.0114,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2217.114,18,12.94184705882353,0.7879508238927573,1,"(194.486, 231.2]"
NCJ30,5.82,Low Fat,0.080804019,Household,171.479,OUT045,2002,Unknown,Tier 2,Supermarket Type1,4074.696,23,29.463745704467353,1.1421183588545174,1,"(159.433, 177.783]"
FDQ07,13.224769381746812,Regular,0.086983591,Fruits and Vegetables,219.8456,OUT027,1985,Medium,Tier 3,Supermarket Type3,1547.3192,40,16.623775708590948,1.2294630567842493,0,"(194.486, 231.2]"
FDI20,19.1,Low Fat,0.064547828,Fruits and Vegetables,212.8586,OUT010,1998,Unknown,Tier 3,Grocery Store,422.1172,27,11.144429319371726,0.9123464438443794,1,"(194.486, 231.2]"
NCM06,13.384736495388669,Low Fat,0.075361182,Household,155.6656,OUT027,1985,Medium,Tier 3,Supermarket Type3,3243.7776,40,11.630083270868289,1.0651869866420456,1,"(143.013, 159.433]"
FDL15,12.81734421364985,Low Fat,0.081651443,Meat,152.5682,OUT019,1985,Small,Tier 1,Grocery Store,152.4682,40,11.903261506976012,1.1540962099578633,1,"(143.013, 159.433]"
NCL29,9.695,Low Fat,0.190711254,Health and Hygiene,159.1604,OUT010,1998,Unknown,Tier 3,Grocery Store,633.8416,27,16.416750902527077,2.695593946058141,1,"(143.013, 159.433]"
FDB32,20.6,Low Fat,0.023585598,Fruits and Vegetables,94.7778,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1314.2892,18,4.600864077669902,0.33336886968904833,1,"(84.689, 102.133]"
FDJ16,9.195,Low Fat,0.115064263,Frozen Foods,58.6246,OUT049,1999,Medium,Tier 1,Supermarket Type1,868.869,26,6.375704187058184,1.626367213496702,1,"(52.796, 84.689]"
FDJ32,10.695,Low Fat,0.057909547,Fruits and Vegetables,60.4536,OUT045,2002,Unknown,Tier 2,Supermarket Type1,183.7608,23,5.652510518934081,0.818518157885792,1,"(52.796, 84.689]"
FDO12,15.75,Low Fat,0.054920146,Baking Goods,195.8452,OUT035,2004,Small,Tier 2,Supermarket Type1,4893.63,21,12.434615873015874,0.7762646931902049,1,"(194.486, 231.2]"
NCB18,19.6,Low Fat,0.041291169,Household,86.9514,OUT046,1997,Small,Tier 1,Supermarket Type1,1416.8224,28,4.436295918367347,0.5836269378317003,1,"(84.689, 102.133]"
FDO37,12.768202247191013,Low Fat,0.021273161,Breakfast,229.1326,OUT027,1985,Medium,Tier 3,Supermarket Type3,7393.0432,40,17.945564736837472,0.3006839019847258,1,"(194.486, 231.2]"
FDV13,17.35,Regular,0.02758789,Canned,86.1856,OUT013,1987,High,Tier 3,Supermarket Type1,703.0848,38,4.967469740634005,0.389938966415259,0,"(84.689, 102.133]"
FDF52,9.3,Low Fat,0.11178154,Frozen Foods,182.3292,OUT010,1998,Unknown,Tier 3,Grocery Store,182.4292,27,19.605290322580643,1.5799678109455246,1,"(177.783, 194.486]"
FDY11,6.71,Regular,0.02960641,Baking Goods,65.4142,OUT049,1999,Medium,Tier 1,Supermarket Type1,1516.0266,26,9.74876304023845,0.4184695862810236,0,"(52.796, 84.689]"
FDL20,17.1,Low Fat,0.129140919,Fruits and Vegetables,109.4886,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1667.829,18,6.402842105263158,1.8253326541745918,1,"(102.133, 118.765]"
FDS45,5.175,Regular,0.029555773,Snack Foods,105.9622,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1693.7952,23,20.475787439613526,0.41775386139440235,0,"(102.133, 118.765]"
DRJ13,12.65,Low Fat,0.063146492,Soft Drinks,159.6578,OUT018,2009,Medium,Tier 3,Supermarket Type2,962.7468,16,12.621169960474308,0.8925393650340574,1,"(159.433, 177.783]"
FDR37,16.5,Regular,0.066352552,Breakfast,181.2292,OUT049,1999,Medium,Tier 1,Supermarket Type1,4195.8716,26,10.983587878787878,0.9378551801495049,0,"(177.783, 194.486]"
FDS23,11.346936274509805,Low Fat,0.246678647,Breads,129.7994,OUT019,1985,Small,Tier 1,Grocery Store,385.4982,40,11.439158276722358,3.486660873589627,1,"(118.765, 143.013]"
FDX13,7.725,Low Fat,0.047977607,Canned,249.5092,OUT018,2009,Medium,Tier 3,Supermarket Type2,2241.0828,16,32.298925566343044,0.678135895302522,1,"(231.2, 266.888]"
FDT49,7.0,Low Fat,0.151712642,Canned,104.828,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1278.336,23,14.975428571428571,2.1443709835586633,1,"(102.133, 118.765]"
FDY13,12.1,Low Fat,0.030174246,Canned,76.667,OUT049,1999,Medium,Tier 1,Supermarket Type1,1531.34,26,6.336115702479339,0.42649562172387095,1,"(52.796, 84.689]"
FDD47,7.6,Regular,0.238366442,Starchy Foods,171.8448,OUT010,1998,Unknown,Tier 3,Grocery Store,852.224,27,22.61115789473684,3.369172634136311,0,"(159.433, 177.783]"
FDF20,12.85,Low Fat,0.055603753,Fruits and Vegetables,195.6768,OUT010,1998,Unknown,Tier 3,Grocery Store,394.1536,27,15.22776653696498,0.7859270851677804,1,"(194.486, 231.2]"
FDS32,17.75,Regular,0.029648306,Fruits and Vegetables,142.4838,OUT035,2004,Small,Tier 2,Supermarket Type1,1264.3542,21,8.027256338028169,0.4190617621573568,0,"(118.765, 143.013]"
FDJ44,13.224769381746812,Regular,0.105812357,Fruits and Vegetables,175.0396,OUT027,1985,Medium,Tier 3,Supermarket Type3,4012.1108,40,13.235739312142142,1.4955968405899254,0,"(159.433, 177.783]"
NCY30,20.25,Low Fat,0.02593166,Household,182.5976,OUT013,1987,High,Tier 3,Supermarket Type1,3078.6592,38,9.017165432098766,0.3665291074392393,1,"(177.783, 194.486]"
FDK33,12.987879554655871,Low Fat,0.019671473,Snack Foods,214.756,OUT019,1985,Small,Tier 1,Grocery Store,213.056,40,16.535108683157958,0.2780449628255613,1,"(194.486, 231.2]"
FDO31,6.76,Regular,0.028982682,Fruits and Vegetables,79.596,OUT046,1997,Small,Tier 1,Supermarket Type1,1438.128,28,11.774556213017753,0.4096535495473605,0,"(52.796, 84.689]"
FDG10,12.987879554655871,Regular,0.019153299,Snack Foods,57.6588,OUT019,1985,Small,Tier 1,Grocery Store,400.8116,40,4.4394313757961035,0.2707208712048081,0,"(52.796, 84.689]"
DRI49,14.15,Low Fat,0.184254826,Soft Drinks,82.4276,OUT018,2009,Medium,Tier 3,Supermarket Type2,1218.414,16,5.825272084805653,2.6043360477174367,1,"(52.796, 84.689]"
NCA05,20.75,Low Fat,0.025169703,Health and Hygiene,150.4734,OUT049,1999,Medium,Tier 1,Supermarket Type1,1187.7872,26,7.251730120481928,0.355759283250696,1,"(143.013, 159.433]"
FDZ13,7.84,Regular,0.153494979,Canned,48.935,OUT046,1997,Small,Tier 1,Supermarket Type1,798.96,28,6.2417091836734695,2.169563292487823,0,"(31.288999999999998, 52.796]"
DRI25,19.6,Low Fat,0.034093203,Soft Drinks,56.6614,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1492.0578,18,2.8908877551020407,0.48188782612971154,1,"(52.796, 84.689]"
NCA29,10.5,Low Fat,0.045655118,Household,169.8106,OUT010,1998,Unknown,Tier 3,Grocery Store,171.1106,27,16.172438095238096,0.645308848356532,1,"(159.433, 177.783]"
FDX43,5.655,Low Fat,0.142732848,Fruits and Vegetables,167.95,OUT010,1998,Unknown,Tier 3,Grocery Store,166.45,27,29.69938107869142,2.0174467573499193,1,"(159.433, 177.783]"
FDZ08,12.5,Regular,0.110163385,Fruits and Vegetables,83.6592,OUT049,1999,Medium,Tier 1,Supermarket Type1,1320.9472,26,6.692736,1.5570961202073172,0,"(52.796, 84.689]"
FDC58,10.195,Low Fat,0.041934387,Snack Foods,44.6428,OUT035,2004,Small,Tier 2,Supermarket Type1,615.1992,21,4.378891613536047,0.5927184545116525,1,"(31.288999999999998, 52.796]"
NCD54,13.384736495388669,Low Fat,0.028868467,Household,146.3786,OUT027,1985,Medium,Tier 3,Supermarket Type3,5056.751,40,10.936233227335524,0.408039186178175,1,"(143.013, 159.433]"
FDM24,6.135,Regular,0.079312367,Baking Goods,151.7366,OUT035,2004,Small,Tier 2,Supermarket Type1,3325.0052,21,24.732942135289328,1.1210347153018116,0,"(143.013, 159.433]"
FDS12,9.1,Low Fat,0.174085625,Baking Goods,124.6362,OUT035,2004,Small,Tier 2,Supermarket Type1,2390.8878,21,13.696285714285715,2.4606002372872435,1,"(118.765, 143.013]"
NCN55,14.6,Low Fat,0.059732844,Others,241.2538,OUT018,2009,Medium,Tier 3,Supermarket Type2,5287.7836,16,16.52423287671233,0.8442894128693389,1,"(231.2, 266.888]"
NCP06,20.7,Low Fat,0.039245805,Household,151.4366,OUT046,1997,Small,Tier 1,Supermarket Type1,1511.366,28,7.315777777777778,0.5547168934570497,1,"(143.013, 159.433]"
FDB41,19.0,Regular,0.097510482,Frozen Foods,48.1718,OUT045,2002,Unknown,Tier 2,Supermarket Type1,709.077,23,2.535357894736842,1.3782546097484698,0,"(31.288999999999998, 52.796]"
FDJ16,9.195,Low Fat,0.114885647,Frozen Foods,59.6246,OUT046,1997,Small,Tier 1,Supermarket Type1,1100.5674,28,6.484458945078847,1.6238425790130488,1,"(52.796, 84.689]"
NCB18,13.384736495388669,Low Fat,0.072295507,Household,89.7514,OUT019,1985,Small,Tier 1,Grocery Store,88.5514,40,6.705503693025357,1.0218554328021143,1,"(84.689, 102.133]"
FDH38,6.425,Low Fat,0.010436256,Canned,115.5808,OUT035,2004,Small,Tier 2,Supermarket Type1,3749.7856,21,17.989229571984435,0.14751047934021214,1,"(102.133, 118.765]"
FDE59,12.15,Low Fat,0.104257037,Starchy Foods,34.0532,OUT010,1998,Unknown,Tier 3,Grocery Store,179.766,27,2.8027325102880654,1.4736132864563913,1,"(31.288999999999998, 52.796]"
NCF30,17.0,Low Fat,0.126440335,Household,125.2362,OUT049,1999,Medium,Tier 1,Supermarket Type1,1384.1982,26,7.366835294117647,1.7871614517492673,1,"(118.765, 143.013]"
FDE35,13.69073076923077,Regular,0.051325552999999996,Starchy Foods,59.8904,OUT027,1985,Medium,Tier 3,Supermarket Type3,1757.712,40,4.374521784812296,0.725457187465645,0,"(52.796, 84.689]"
FDP49,12.768202247191013,Regular,0.120965853,Breakfast,55.8614,OUT019,1985,Small,Tier 1,Grocery Store,110.5228,40,4.3750403477740525,1.7097827956527358,0,"(52.796, 84.689]"
NCQ05,13.14231395348837,Low Fat,0.027777042399999997,Health and Hygiene,152.0708,OUT027,1985,Medium,Tier 3,Supermarket Type3,2106.5912,40,11.571082576340048,0.3926125268561251,1,"(143.013, 159.433]"
FDP49,9.0,Regular,0.069031467,Breakfast,55.0614,OUT013,1987,High,Tier 3,Supermarket Type1,442.0912,38,6.117933333333333,0.9757201037161254,0,"(52.796, 84.689]"
FDT12,6.215,Regular,0.049823839,Baking Goods,226.6062,OUT018,2009,Medium,Tier 3,Supermarket Type2,677.1186,16,36.46117457763476,0.7042313233270204,0,"(194.486, 231.2]"
NCM06,7.475,Low Fat,0.126752975,Household,154.2656,OUT010,1998,Unknown,Tier 3,Grocery Store,308.9312,27,20.637538461538462,1.7915804384300198,1,"(143.013, 159.433]"
FDV23,11.0,Low Fat,0.1062679,Breads,123.2046,OUT018,2009,Medium,Tier 3,Supermarket Type2,3237.1196,16,11.200418181818181,1.502035679028737,1,"(118.765, 143.013]"
FDA44,19.7,Low Fat,0.053305463,Fruits and Vegetables,58.193,OUT049,1999,Medium,Tier 1,Supermarket Type1,848.895,26,2.953959390862944,0.7534420771761389,1,"(52.796, 84.689]"
DRD27,18.75,Low Fat,0.023820082,Dairy,97.6042,OUT013,1987,High,Tier 3,Supermarket Type1,1488.063,38,5.205557333333334,0.33668316623731337,1,"(84.689, 102.133]"
NCK53,11.6,Low Fat,0.037549969,Health and Hygiene,101.2042,OUT013,1987,High,Tier 3,Supermarket Type1,2281.6966,38,8.7245,0.5307472264383039,1,"(84.689, 102.133]"
NCF19,13.0,Low Fat,0.03525175,Household,48.0034,OUT018,2009,Medium,Tier 3,Supermarket Type2,923.4646,16,3.6925692307692306,0.4982632219908484,1,"(31.288999999999998, 52.796]"
NCY18,7.285,Low Fat,0.031200065,Household,174.7054,OUT049,1999,Medium,Tier 1,Supermarket Type1,6303.7944,26,23.981523678792037,0.44099498360291045,1,"(159.433, 177.783]"
FDN56,13.224769381746812,Regular,0.106538757,Fruits and Vegetables,145.4786,OUT027,1985,Medium,Tier 3,Supermarket Type3,5779.144,40,11.000464038397036,1.505864087023199,0,"(143.013, 159.433]"
NCI55,18.6,Low Fat,0.012673238,Household,121.5414,OUT049,1999,Medium,Tier 1,Supermarket Type1,4020.7662,26,6.534483870967741,0.17912893399439334,1,"(118.765, 143.013]"
FDB28,6.615,Low Fat,0.093307668,Dairy,195.9426,OUT013,1987,High,Tier 3,Supermarket Type1,2570.6538,38,29.62095238095238,1.3188502498211403,1,"(194.486, 231.2]"
NCA18,10.1,Low Fat,0.056191301,Household,115.7492,OUT045,2002,Unknown,Tier 2,Supermarket Type1,579.246,23,11.46031683168317,0.7942317383993016,1,"(102.133, 118.765]"
FDC46,17.7,Low Fat,0.116542484,Snack Foods,182.6266,OUT046,1997,Small,Tier 1,Supermarket Type1,3504.1054,28,10.317887005649718,1.6472610175851383,1,"(177.783, 194.486]"
NCZ42,10.5,Low Fat,0.011285795,Household,235.8248,OUT035,2004,Small,Tier 2,Supermarket Type1,4266.4464,21,22.459504761904764,0.1595182247527628,1,"(231.2, 266.888]"
DRA59,11.847459893048129,Regular,0.127308434,Soft Drinks,186.6924,OUT027,1985,Medium,Tier 3,Supermarket Type3,7033.5112,40,15.758010720048746,1.7994315320927123,0,"(177.783, 194.486]"
DRB25,12.3,Low Fat,0.069742672,Soft Drinks,106.2938,OUT018,2009,Medium,Tier 3,Supermarket Type2,1715.1008,16,8.641772357723577,0.9857725775591546,1,"(102.133, 118.765]"
FDE24,12.277108208955223,Low Fat,0.093010026,Baking Goods,143.0812,OUT027,1985,Medium,Tier 3,Supermarket Type3,3704.5112,40,11.654307966075681,1.3146432512488764,1,"(143.013, 159.433]"
FDA57,18.85,Low Fat,0.03961061,Snack Foods,41.648,OUT013,1987,High,Tier 3,Supermarket Type1,759.012,38,2.2094429708222814,0.5598732024260616,1,"(31.288999999999998, 52.796]"
FDZ46,7.485,Low Fat,0.069514712,Snack Foods,108.7228,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1326.2736,18,14.525424181696726,0.9825504940006069,1,"(102.133, 118.765]"
FDX39,14.3,Regular,0.083147702,Meat,210.1586,OUT010,1998,Unknown,Tier 3,Grocery Store,422.1172,27,14.696405594405594,1.1752449708072623,0,"(194.486, 231.2]"
FDW35,10.6,Low Fat,0.011106465,Breads,42.7454,OUT049,1999,Medium,Tier 1,Supermarket Type1,419.454,26,4.032584905660377,0.15698349828954838,1,"(31.288999999999998, 52.796]"
FDZ55,13.224769381746812,Low Fat,0.02528566,Fruits and Vegetables,158.792,OUT027,1985,Medium,Tier 3,Supermarket Type3,4474.176,40,12.007165903336587,0.35739826878850317,1,"(143.013, 159.433]"
FDI04,13.65,Regular,0.072851756,Frozen Foods,197.1426,OUT013,1987,High,Tier 3,Supermarket Type1,3954.852,38,14.442681318681318,1.02971769266068,0,"(194.486, 231.2]"
FDU46,12.987879554655871,Regular,0.011072421,Snack Foods,85.354,OUT027,1985,Medium,Tier 3,Supermarket Type3,2077.296,40,6.571819490688336,0.15650230591953965,0,"(84.689, 102.133]"
FDE14,13.65,Regular,0.031494041,Canned,98.87,OUT049,1999,Medium,Tier 1,Supermarket Type1,2197.14,26,7.243223443223443,0.4451501653725526,0,"(84.689, 102.133]"
FDX23,6.445,Low Fat,0.029667053,Baking Goods,94.4436,OUT013,1987,High,Tier 3,Supermarket Type1,1134.5232,38,14.65377812257564,0.41932674022575517,1,"(84.689, 102.133]"
NCN18,8.895,Low Fat,0.12472797999999999,Household,111.9544,OUT035,2004,Small,Tier 2,Supermarket Type1,1565.9616,21,12.58621697582912,1.7629582981613705,1,"(102.133, 118.765]"
FDR02,16.7,Low Fat,0.022099982,Dairy,110.1886,OUT049,1999,Medium,Tier 1,Supermarket Type1,1334.2632,26,6.598119760479042,0.3123705415265839,1,"(102.133, 118.765]"
FDH04,6.115,Regular,0.011372972,Frozen Foods,89.6488,OUT046,1997,Small,Tier 1,Supermarket Type1,1267.6832,28,14.660474243663122,0.16075042153458205,0,"(84.689, 102.133]"
FDZ51,11.3,Regular,0.091310237,Meat,96.9094,OUT010,1998,Unknown,Tier 3,Grocery Store,190.4188,27,8.576053097345133,1.2906177108474892,0,"(84.689, 102.133]"
FDR15,9.3,Regular,0.033437991,Meat,153.2314,OUT046,1997,Small,Tier 1,Supermarket Type1,2326.971,28,16.476494623655913,0.4726267811544389,0,"(143.013, 159.433]"
NCQ30,7.725,Low Fat,0.029117482,Household,123.0414,OUT049,1999,Medium,Tier 1,Supermarket Type1,1583.9382,26,15.92768932038835,0.411558870058381,1,"(118.765, 143.013]"
FDW45,18.0,Low Fat,0.039071642,Snack Foods,145.3418,OUT049,1999,Medium,Tier 1,Supermarket Type1,882.8508,26,8.074544444444445,0.5522551995686159,1,"(143.013, 159.433]"
FDQ52,17.0,Low Fat,0.119362409,Frozen Foods,249.4434,OUT035,2004,Small,Tier 2,Supermarket Type1,5960.2416,21,14.673141176470589,1.6871190364429975,1,"(231.2, 266.888]"
FDM01,12.768202247191013,Regular,0.094109236,Breakfast,102.9332,OUT027,1985,Medium,Tier 3,Supermarket Type3,3691.1952,40,8.06168307857476,1.3301799527245355,0,"(102.133, 118.765]"
FDE21,12.8,Low Fat,0.02299122,Fruits and Vegetables,114.9492,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1737.738,23,8.98040625,0.32496767833371204,1,"(102.133, 118.765]"
FDH28,15.85,Regular,0.110010191,Frozen Foods,38.8506,OUT035,2004,Small,Tier 2,Supermarket Type1,341.5554,21,2.451141955835962,1.5549308110799784,0,"(31.288999999999998, 52.796]"
FDQ56,6.59,Low Fat,0.176748258,Fruits and Vegetables,82.7908,OUT010,1998,Unknown,Tier 3,Grocery Store,83.8908,27,12.563095599393021,2.498235024143475,1,"(52.796, 84.689]"
DRM49,6.11,Regular,0.152207128,Soft Drinks,43.0086,OUT049,1999,Medium,Tier 1,Supermarket Type1,713.7376,26,7.039050736497545,2.1513602589163225,0,"(31.288999999999998, 52.796]"
NCI29,13.14231395348837,Low Fat,0.032463574,Health and Hygiene,139.9154,OUT027,1985,Medium,Tier 3,Supermarket Type3,4963.539,40,10.64617695903256,0.45885395699726494,1,"(118.765, 143.013]"
FDW44,9.5,Regular,0.035222503,Fruits and Vegetables,170.1448,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1874.8928,23,17.909978947368423,0.4978498324583127,0,"(159.433, 177.783]"
FDR10,17.6,Low Fat,0.010055503,Snack Foods,163.7552,OUT049,1999,Medium,Tier 1,Supermarket Type1,1787.0072,26,9.304272727272727,0.14212875455881316,1,"(159.433, 177.783]"
FDO60,20.0,Low Fat,0.034363029,Baking Goods,43.5086,OUT035,2004,Small,Tier 2,Supermarket Type1,401.4774,21,2.17543,0.4857016615318378,1,"(31.288999999999998, 52.796]"
FDG08,13.15,Regular,0.18623610483333333,Fruits and Vegetables,171.9764,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2404.8696,18,13.078053231939164,2.6323402851002315,0,"(159.433, 177.783]"
FDP10,19.0,Low Fat,0.128349909,Snack Foods,106.5622,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1482.0708,23,5.608536842105264,1.8141521825319933,1,"(102.133, 118.765]"
FDG45,8.1,Low Fat,0.128760294,Fruits and Vegetables,213.7902,OUT017,2007,Unknown,Tier 2,Supermarket Type1,5946.9256,18,26.393851851851853,1.8199527385996128,1,"(194.486, 231.2]"
DRM47,9.3,Low Fat,0.043964058,Hard Drinks,192.3846,OUT018,2009,Medium,Tier 3,Supermarket Type2,4586.0304,16,20.686516129032256,0.621406687352331,1,"(177.783, 194.486]"
FDO40,12.867061281337046,Low Fat,0.032470108,Frozen Foods,148.9392,OUT027,1985,Medium,Tier 3,Supermarket Type3,3728.48,40,11.57523048530343,0.4589463113312338,1,"(143.013, 159.433]"
DRE37,13.5,Low Fat,0.094603404,Soft Drinks,187.0872,OUT018,2009,Medium,Tier 3,Supermarket Type2,3214.4824,16,13.85831111111111,1.3371647333349952,1,"(177.783, 194.486]"
FDX13,7.725,Low Fat,0.047743195,Canned,248.3092,OUT013,1987,High,Tier 3,Supermarket Type1,6474.2392,38,32.1435857605178,0.6748226164328682,1,"(231.2, 266.888]"
FDE21,13.224769381746812,Low Fat,0.0229857905,Fruits and Vegetables,115.3492,OUT027,1985,Medium,Tier 3,Supermarket Type3,3823.0236,40,8.72220880911603,0.32489093547232784,1,"(102.133, 118.765]"
NCU53,5.485,Low Fat,0.071557769,Health and Hygiene,165.7842,OUT010,1998,Unknown,Tier 3,Grocery Store,165.7842,27,30.225013673655422,1.0114279302564226,1,"(159.433, 177.783]"
NCH07,13.15,Low Fat,0.155105614,Household,157.2604,OUT010,1998,Unknown,Tier 3,Grocery Store,316.9208,27,11.95896577946768,2.1923286923488576,1,"(143.013, 159.433]"
FDJ07,7.26,Low Fat,0.014505108,Meat,118.415,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1747.725,18,16.310606060606062,0.20502136340480204,1,"(102.133, 118.765]"
FDB46,10.5,Regular,0.093909644,Snack Foods,213.7244,OUT049,1999,Medium,Tier 1,Supermarket Type1,4022.7636,26,20.354704761904763,1.3273588345388114,0,"(194.486, 231.2]"
DRL01,19.5,Regular,0.077157727,Soft Drinks,232.4958,OUT035,2004,Small,Tier 2,Supermarket Type1,2804.3496,21,11.922861538461538,1.0905801174838206,0,"(231.2, 266.888]"
FDN57,12.987879554655871,Low Fat,0.094957079,Snack Foods,143.5154,OUT019,1985,Small,Tier 1,Grocery Store,567.2616,40,11.04994848435847,1.3421637261520216,1,"(143.013, 159.433]"
FDO38,12.305705009276437,Low Fat,0.072486326,Canned,78.9986,OUT027,1985,Medium,Tier 3,Supermarket Type3,2259.0594,40,6.419672821707355,1.0245525496759453,1,"(52.796, 84.689]"
FDA45,21.25,Low Fat,0.155694794,Snack Foods,177.637,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2999.429,23,8.359388235294118,2.2006564129622332,1,"(159.433, 177.783]"
FDP27,12.81734421364985,Low Fat,0.20914265,Meat,190.953,OUT019,1985,Small,Tier 1,Grocery Store,379.506,40,14.898016064563853,2.956111133339602,1,"(177.783, 194.486]"
DRG36,14.15,Low Fat,0.095298849,Soft Drinks,171.8106,OUT013,1987,High,Tier 3,Supermarket Type1,3935.5438,38,12.142091872791518,1.3469944486375667,1,"(159.433, 177.783]"
DRL47,19.7,Low Fat,0.038736781,Hard Drinks,127.4362,OUT046,1997,Small,Tier 1,Supermarket Type1,1510.0344,28,6.468842639593909,0.5475221318264732,1,"(118.765, 143.013]"
NCA05,13.14231395348837,Low Fat,0.044000492,Health and Hygiene,148.2734,OUT019,1985,Small,Tier 1,Grocery Store,296.9468,40,11.282138025674218,0.6219216609984625,1,"(143.013, 159.433]"
FDL38,13.8,Regular,0.014720848,Canned,89.9172,OUT013,1987,High,Tier 3,Supermarket Type1,1516.6924,38,6.515739130434782,0.20807072428794418,0,"(84.689, 102.133]"
FDC32,18.35,Low Fat,0.099090261,Fruits and Vegetables,94.0462,OUT035,2004,Small,Tier 2,Supermarket Type1,555.2772,21,5.125133514986375,1.400583877786893,1,"(84.689, 102.133]"
NCI06,11.3,Low Fat,0.047814463,Household,179.266,OUT045,2002,Unknown,Tier 2,Supermarket Type1,5033.448,23,15.864247787610617,0.6758299486448817,1,"(177.783, 194.486]"
FDI05,8.35,Regular,0.127066966,Frozen Foods,76.5354,OUT049,1999,Medium,Tier 1,Supermarket Type1,1655.1788,26,9.16591616766467,1.7960185207191584,0,"(52.796, 84.689]"
FDR52,12.65,Regular,0.076474728,Frozen Foods,191.8846,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1146.5076,18,15.168743083003953,1.08092631923674,0,"(177.783, 194.486]"
FDU26,16.7,Regular,0.042860026,Dairy,120.3782,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1668.4948,18,7.208275449101797,0.6058018296785701,0,"(118.765, 143.013]"
FDG33,5.365,Regular,0.141033536,Seafood,173.6764,OUT017,2007,Unknown,Tier 2,Supermarket Type1,858.882,18,32.3721155638397,1.9934279590693313,0,"(159.433, 177.783]"
FDE38,6.52,Low Fat,0.044607161,Canned,164.2842,OUT046,1997,Small,Tier 1,Supermarket Type1,2818.3314,28,25.19696319018405,0.6304965785733904,1,"(159.433, 177.783]"
FDI35,14.0,Low Fat,0.041283361,Starchy Foods,182.4634,OUT035,2004,Small,Tier 2,Supermarket Type1,5452.902,21,13.033100000000001,0.5835165762400826,1,"(177.783, 194.486]"
FDN23,6.575,Regular,0.075444922,Breads,146.0444,OUT013,1987,High,Tier 3,Supermarket Type1,2612.5992,38,22.212076045627374,1.0663706034046037,0,"(143.013, 159.433]"
NCP54,15.35,Low Fat,0.035143024,Household,124.373,OUT035,2004,Small,Tier 2,Supermarket Type1,2093.941,21,8.102475570032574,0.49672644248134384,1,"(118.765, 143.013]"
FDO39,6.985,Regular,0.13725257,Meat,183.7608,OUT013,1987,High,Tier 3,Supermarket Type1,2940.1728,38,26.307916964924836,1.939986178125184,0,"(177.783, 194.486]"
NCT17,10.8,Low Fat,0.041831008,Health and Hygiene,186.6214,OUT013,1987,High,Tier 3,Supermarket Type1,2261.0568,38,17.279759259259258,0.5912572517734568,1,"(177.783, 194.486]"
NCK30,14.85,Low Fat,0.060967038,Household,254.3698,OUT035,2004,Small,Tier 2,Supermarket Type1,4566.0564,21,17.129279461279463,0.861734035590247,1,"(231.2, 266.888]"
FDM24,12.277108208955223,Regular,0.078943221,Baking Goods,152.7366,OUT027,1985,Medium,Tier 3,Supermarket Type3,1813.6392,40,12.440763525126398,1.1158170487931975,0,"(143.013, 159.433]"
FDA35,14.85,Regular,0.053837561,Baking Goods,120.8072,OUT046,1997,Small,Tier 1,Supermarket Type1,4287.752,28,8.135164983164984,0.7609629765327633,0,"(118.765, 143.013]"
NCM07,9.395,Low Fat,0.039928582,Others,83.2908,OUT013,1987,High,Tier 3,Supermarket Type1,1258.362,38,8.86543906333156,0.5643675538617456,1,"(52.796, 84.689]"
FDD09,13.5,Low Fat,0.021617996,Fruits and Vegetables,179.6976,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1810.976,18,13.310933333333333,0.3055579464833738,1,"(177.783, 194.486]"
